dataset,group,artist,genre,source_shard,source_row,output_path
WikiArt,Baroque,rembrandt,religious_painting,train-00000-of-00072.parquet,645,datasets/partial/WikiArt/baroque/baroque_0025.jpg
WikiArt,Analytical_Cubism,pablo-picasso,genre_painting,train-00000-of-00072.parquet,647,datasets/partial/WikiArt/analytical_cubism/analytical_cubism_0005.jpg
WikiArt,Northern_Renaissance,albrecht-durer,religious_painting,train-00000-of-00072.parquet,648,datasets/partial/WikiArt/northern_renaissance/northern_renaissance_0039.jpg
WikiArt,Baroque,rembrandt,religious_painting,train-00000-of-00072.parquet,657,datasets/partial/WikiArt/baroque/baroque_0026.jpg
WikiArt,Baroque,rembrandt,sketch_and_study,train-00000-of-00072.parquet,658,datasets/partial/WikiArt/baroque/baroque_0027.jpg
WikiArt,Northern_Renaissance,albrecht-durer,religious_painting,train-00000-of-00072.parquet,659,datasets/partial/WikiArt/northern_renaissance/northern_renaissance_0040.jpg
WikiArt,Naive_Art_Primitivism,marc-chagall,religious_painting,train-00000-of-00072.parquet,663,datasets/partial/WikiArt/naive_art_primitivism/naive_art_primitivism_0020.jpg
WikiArt,Art_Nouveau,nicholas-roerich,cityscape,train-00000-of-00072.parquet,670,datasets/partial/WikiArt/art_nouveau/art_nouveau_0036.jpg
WikiArt,Expressionism,martiros-saryan,illustration,train-00000-of-00072.parquet,675,datasets/partial/WikiArt/expressionism/expressionism_0029.jpg
WikiArt,Art_Nouveau,nicholas-roerich,illustration,train-00000-of-00072.parquet,679,datasets/partial/WikiArt/art_nouveau/art_nouveau_0037.jpg
WikiArt,Expressionism,pablo-picasso,genre_painting,train-00000-of-00072.parquet,681,datasets/partial/WikiArt/expressionism/expressionism_0030.jpg
WikiArt,Art_Nouveau,nicholas-roerich,Unknown Genre,train-00000-of-00072.parquet,683,datasets/partial/WikiArt/art_nouveau/art_nouveau_0038.jpg
WikiArt,Expressionism,martiros-saryan,portrait,train-00000-of-00072.parquet,693,datasets/partial/WikiArt/expressionism/expressionism_0031.jpg
WikiArt,Cubism,marc-chagall,landscape,train-00000-of-00072.parquet,697,datasets/partial/WikiArt/cubism/cubism_0022.jpg
WikiArt,Naive_Art_Primitivism,marc-chagall,genre_painting,train-00000-of-00072.parquet,707,datasets/partial/WikiArt/naive_art_primitivism/naive_art_primitivism_0021.jpg
WikiArt,Art_Nouveau,raphael-kirchner,nude_painting,train-00000-of-00072.parquet,711,datasets/partial/WikiArt/art_nouveau/art_nouveau_0039.jpg
WikiArt,Expressionism,pablo-picasso,Unknown Genre,train-00000-of-00072.parquet,716,datasets/partial/WikiArt/expressionism/expressionism_0032.jpg
WikiArt,Art_Nouveau,raphael-kirchner,Unknown Genre,train-00000-of-00072.parquet,718,datasets/partial/WikiArt/art_nouveau/art_nouveau_0040.jpg
WikiArt,Expressionism,pablo-picasso,portrait,train-00000-of-00072.parquet,721,datasets/partial/WikiArt/expressionism/expressionism_0033.jpg
WikiArt,Baroque,rembrandt,portrait,train-00000-of-00072.parquet,724,datasets/partial/WikiArt/baroque/baroque_0028.jpg
WikiArt,Baroque,rembrandt,portrait,train-00000-of-00072.parquet,733,datasets/partial/WikiArt/baroque/baroque_0029.jpg
WikiArt,Expressionism,marc-chagall,genre_painting,train-00000-of-00072.parquet,737,datasets/partial/WikiArt/expressionism/expressionism_0034.jpg
WikiArt,Naive_Art_Primitivism,marc-chagall,illustration,train-00000-of-00072.parquet,743,datasets/partial/WikiArt/naive_art_primitivism/naive_art_primitivism_0022.jpg
WikiArt,Cubism,paul-cezanne,landscape,train-00000-of-00072.parquet,754,datasets/partial/WikiArt/cubism/cubism_0023.jpg
WikiArt,Pointillism,camille-pissarro,cityscape,train-00000-of-00072.parquet,759,datasets/partial/WikiArt/pointillism/pointillism_0002.jpg
WikiArt,Naive_Art_Primitivism,marc-chagall,Unknown Genre,train-00000-of-00072.parquet,762,datasets/partial/WikiArt/naive_art_primitivism/naive_art_primitivism_0023.jpg
WikiArt,Baroque,rembrandt,portrait,train-00000-of-00072.parquet,769,datasets/partial/WikiArt/baroque/baroque_0030.jpg
WikiArt,Expressionism,marc-chagall,genre_painting,train-00000-of-00072.parquet,776,datasets/partial/WikiArt/expressionism/expressionism_0035.jpg
WikiArt,Expressionism,martiros-saryan,genre_painting,train-00000-of-00072.parquet,779,datasets/partial/WikiArt/expressionism/expressionism_0036.jpg
WikiArt,Expressionism,salvador-dali,portrait,train-00000-of-00072.parquet,791,datasets/partial/WikiArt/expressionism/expressionism_0037.jpg
WikiArt,Baroque,rembrandt,portrait,train-00000-of-00072.parquet,793,datasets/partial/WikiArt/baroque/baroque_0031.jpg
WikiArt,Baroque,rembrandt,religious_painting,train-00000-of-00072.parquet,799,datasets/partial/WikiArt/baroque/baroque_0032.jpg
WikiArt,Expressionism,salvador-dali,portrait,train-00000-of-00072.parquet,800,datasets/partial/WikiArt/expressionism/expressionism_0038.jpg
WikiArt,Baroque,rembrandt,portrait,train-00000-of-00072.parquet,804,datasets/partial/WikiArt/baroque/baroque_0033.jpg
WikiArt,Cubism,pyotr-konchalovsky,still_life,train-00000-of-00072.parquet,810,datasets/partial/WikiArt/cubism/cubism_0024.jpg
WikiArt,Expressionism,pyotr-konchalovsky,cityscape,train-00000-of-00072.parquet,824,datasets/partial/WikiArt/expressionism/expressionism_0039.jpg
WikiArt,Cubism,pablo-picasso,still_life,train-00000-of-00072.parquet,826,datasets/partial/WikiArt/cubism/cubism_0025.jpg
WikiArt,Naive_Art_Primitivism,marc-chagall,religious_painting,train-00000-of-00072.parquet,828,datasets/partial/WikiArt/naive_art_primitivism/naive_art_primitivism_0024.jpg
WikiArt,Cubism,pablo-picasso,still_life,train-00000-of-00072.parquet,831,datasets/partial/WikiArt/cubism/cubism_0026.jpg
WikiArt,Cubism,pablo-picasso,Unknown Genre,train-00000-of-00072.parquet,838,datasets/partial/WikiArt/cubism/cubism_0027.jpg
WikiArt,Cubism,pablo-picasso,Unknown Genre,train-00000-of-00072.parquet,843,datasets/partial/WikiArt/cubism/cubism_0028.jpg
WikiArt,Expressionism,salvador-dali,portrait,train-00000-of-00072.parquet,847,datasets/partial/WikiArt/expressionism/expressionism_0040.jpg
WikiArt,Naive_Art_Primitivism,marc-chagall,genre_painting,train-00000-of-00072.parquet,862,datasets/partial/WikiArt/naive_art_primitivism/naive_art_primitivism_0025.jpg
WikiArt,Baroque,rembrandt,genre_painting,train-00000-of-00072.parquet,863,datasets/partial/WikiArt/baroque/baroque_0034.jpg
WikiArt,Analytical_Cubism,pablo-picasso,genre_painting,train-00000-of-00072.parquet,867,datasets/partial/WikiArt/analytical_cubism/analytical_cubism_0006.jpg
WikiArt,Baroque,rembrandt,portrait,train-00000-of-00072.parquet,877,datasets/partial/WikiArt/baroque/baroque_0035.jpg
WikiArt,Naive_Art_Primitivism,marc-chagall,illustration,train-00000-of-00072.parquet,891,datasets/partial/WikiArt/naive_art_primitivism/naive_art_primitivism_0026.jpg
WikiArt,Cubism,salvador-dali,still_life,train-00000-of-00072.parquet,900,datasets/partial/WikiArt/cubism/cubism_0029.jpg
WikiArt,Baroque,rembrandt,portrait,train-00000-of-00072.parquet,901,datasets/partial/WikiArt/baroque/baroque_0036.jpg
WikiArt,Baroque,rembrandt,religious_painting,train-00000-of-00072.parquet,906,datasets/partial/WikiArt/baroque/baroque_0037.jpg
WikiArt,Baroque,rembrandt,sketch_and_study,train-00000-of-00072.parquet,927,datasets/partial/WikiArt/baroque/baroque_0038.jpg
WikiArt,Cubism,pablo-picasso,portrait,train-00000-of-00072.parquet,947,datasets/partial/WikiArt/cubism/cubism_0030.jpg
WikiArt,Naive_Art_Primitivism,marc-chagall,still_life,train-00000-of-00072.parquet,949,datasets/partial/WikiArt/naive_art_primitivism/naive_art_primitivism_0027.jpg
WikiArt,Cubism,pablo-picasso,genre_painting,train-00000-of-00072.parquet,960,datasets/partial/WikiArt/cubism/cubism_0031.jpg
WikiArt,Baroque,rembrandt,religious_painting,train-00000-of-00072.parquet,976,datasets/partial/WikiArt/baroque/baroque_0039.jpg
WikiArt,Naive_Art_Primitivism,marc-chagall,illustration,train-00000-of-00072.parquet,988,datasets/partial/WikiArt/naive_art_primitivism/naive_art_primitivism_0028.jpg
WikiArt,Baroque,rembrandt,religious_painting,train-00000-of-00072.parquet,995,datasets/partial/WikiArt/baroque/baroque_0040.jpg
WikiArt,Naive_Art_Primitivism,marc-chagall,religious_painting,train-00000-of-00072.parquet,1011,datasets/partial/WikiArt/naive_art_primitivism/naive_art_primitivism_0029.jpg
WikiArt,Naive_Art_Primitivism,marc-chagall,genre_painting,train-00000-of-00072.parquet,1020,datasets/partial/WikiArt/naive_art_primitivism/naive_art_primitivism_0030.jpg
WikiArt,Naive_Art_Primitivism,pablo-picasso,genre_painting,train-00000-of-00072.parquet,1042,datasets/partial/WikiArt/naive_art_primitivism/naive_art_primitivism_0031.jpg
WikiArt,Naive_Art_Primitivism,marc-chagall,religious_painting,train-00000-of-00072.parquet,1048,datasets/partial/WikiArt/naive_art_primitivism/naive_art_primitivism_0032.jpg
WikiArt,Cubism,marc-chagall,Unknown Genre,train-00000-of-00072.parquet,1074,datasets/partial/WikiArt/cubism/cubism_0032.jpg
WikiArt,Naive_Art_Primitivism,pablo-picasso,portrait,train-00000-of-00072.parquet,1087,datasets/partial/WikiArt/naive_art_primitivism/naive_art_primitivism_0033.jpg
WikiArt,Pointillism,camille-pissarro,landscape,train-00000-of-00072.parquet,1088,datasets/partial/WikiArt/pointillism/pointillism_0003.jpg
WikiArt,Cubism,pablo-picasso,genre_painting,train-00000-of-00072.parquet,1091,datasets/partial/WikiArt/cubism/cubism_0033.jpg
WikiArt,Cubism,pyotr-konchalovsky,sketch_and_study,train-00000-of-00072.parquet,1099,datasets/partial/WikiArt/cubism/cubism_0034.jpg
WikiArt,Cubism,pablo-picasso,portrait,train-00000-of-00072.parquet,1128,datasets/partial/WikiArt/cubism/cubism_0035.jpg
WikiArt,Pointillism,salvador-dali,genre_painting,train-00001-of-00072.parquet,16,datasets/partial/WikiArt/pointillism/pointillism_0004.jpg
WikiArt,Cubism,pablo-picasso,Unknown Genre,train-00001-of-00072.parquet,76,datasets/partial/WikiArt/cubism/cubism_0036.jpg
WikiArt,Cubism,salvador-dali,genre_painting,train-00001-of-00072.parquet,80,datasets/partial/WikiArt/cubism/cubism_0037.jpg
WikiArt,Naive_Art_Primitivism,marc-chagall,sketch_and_study,train-00001-of-00072.parquet,103,datasets/partial/WikiArt/naive_art_primitivism/naive_art_primitivism_0034.jpg
WikiArt,Naive_Art_Primitivism,marc-chagall,Unknown Genre,train-00001-of-00072.parquet,127,datasets/partial/WikiArt/naive_art_primitivism/naive_art_primitivism_0035.jpg
WikiArt,Naive_Art_Primitivism,marc-chagall,religious_painting,train-00001-of-00072.parquet,132,datasets/partial/WikiArt/naive_art_primitivism/naive_art_primitivism_0036.jpg
WikiArt,Naive_Art_Primitivism,pablo-picasso,nude_painting,train-00001-of-00072.parquet,181,datasets/partial/WikiArt/naive_art_primitivism/naive_art_primitivism_0037.jpg
WikiArt,Cubism,pablo-picasso,genre_painting,train-00001-of-00072.parquet,182,datasets/partial/WikiArt/cubism/cubism_0038.jpg
WikiArt,Naive_Art_Primitivism,marc-chagall,religious_painting,train-00001-of-00072.parquet,185,datasets/partial/WikiArt/naive_art_primitivism/naive_art_primitivism_0038.jpg
WikiArt,Naive_Art_Primitivism,marc-chagall,illustration,train-00001-of-00072.parquet,188,datasets/partial/WikiArt/naive_art_primitivism/naive_art_primitivism_0039.jpg
WikiArt,Naive_Art_Primitivism,marc-chagall,Unknown Genre,train-00001-of-00072.parquet,193,datasets/partial/WikiArt/naive_art_primitivism/naive_art_primitivism_0040.jpg
WikiArt,Fauvism,pyotr-konchalovsky,portrait,train-00001-of-00072.parquet,247,datasets/partial/WikiArt/fauvism/fauvism_0002.jpg
WikiArt,Cubism,pyotr-konchalovsky,Unknown Genre,train-00001-of-00072.parquet,248,datasets/partial/WikiArt/cubism/cubism_0039.jpg
WikiArt,Cubism,pablo-picasso,Unknown Genre,train-00001-of-00072.parquet,260,datasets/partial/WikiArt/cubism/cubism_0040.jpg
WikiArt,Pointillism,camille-pissarro,genre_painting,train-00001-of-00072.parquet,292,datasets/partial/WikiArt/pointillism/pointillism_0005.jpg
WikiArt,Synthetic_Cubism,pablo-picasso,portrait,train-00001-of-00072.parquet,294,datasets/partial/WikiArt/synthetic_cubism/synthetic_cubism_0003.jpg
WikiArt,Fauvism,martiros-saryan,sketch_and_study,train-00001-of-00072.parquet,314,datasets/partial/WikiArt/fauvism/fauvism_0003.jpg
WikiArt,Synthetic_Cubism,pablo-picasso,still_life,train-00001-of-00072.parquet,527,datasets/partial/WikiArt/synthetic_cubism/synthetic_cubism_0004.jpg
WikiArt,Synthetic_Cubism,pablo-picasso,still_life,train-00001-of-00072.parquet,786,datasets/partial/WikiArt/synthetic_cubism/synthetic_cubism_0005.jpg
WikiArt,Analytical_Cubism,pablo-picasso,nude_painting,train-00001-of-00072.parquet,881,datasets/partial/WikiArt/analytical_cubism/analytical_cubism_0007.jpg
WikiArt,Fauvism,pyotr-konchalovsky,Unknown Genre,train-00001-of-00072.parquet,912,datasets/partial/WikiArt/fauvism/fauvism_0004.jpg
WikiArt,Pointillism,camille-pissarro,landscape,train-00001-of-00072.parquet,1017,datasets/partial/WikiArt/pointillism/pointillism_0006.jpg
WikiArt,Pointillism,camille-pissarro,genre_painting,train-00003-of-00072.parquet,213,datasets/partial/WikiArt/pointillism/pointillism_0007.jpg
WikiArt,Pointillism,camille-pissarro,landscape,train-00003-of-00072.parquet,232,datasets/partial/WikiArt/pointillism/pointillism_0008.jpg
WikiArt,Synthetic_Cubism,pablo-picasso,still_life,train-00003-of-00072.parquet,395,datasets/partial/WikiArt/synthetic_cubism/synthetic_cubism_0006.jpg
WikiArt,Synthetic_Cubism,pablo-picasso,still_life,train-00003-of-00072.parquet,513,datasets/partial/WikiArt/synthetic_cubism/synthetic_cubism_0007.jpg
WikiArt,Fauvism,pyotr-konchalovsky,nude_painting,train-00003-of-00072.parquet,538,datasets/partial/WikiArt/fauvism/fauvism_0005.jpg
WikiArt,Fauvism,pyotr-konchalovsky,landscape,train-00003-of-00072.parquet,630,datasets/partial/WikiArt/fauvism/fauvism_0006.jpg
WikiArt,Fauvism,martiros-saryan,landscape,train-00003-of-00072.parquet,660,datasets/partial/WikiArt/fauvism/fauvism_0007.jpg
WikiArt,Analytical_Cubism,pablo-picasso,still_life,train-00003-of-00072.parquet,725,datasets/partial/WikiArt/analytical_cubism/analytical_cubism_0008.jpg
WikiArt,Analytical_Cubism,pablo-picasso,genre_painting,train-00003-of-00072.parquet,911,datasets/partial/WikiArt/analytical_cubism/analytical_cubism_0009.jpg
WikiArt,Synthetic_Cubism,pablo-picasso,still_life,train-00003-of-00072.parquet,1098,datasets/partial/WikiArt/synthetic_cubism/synthetic_cubism_0008.jpg
WikiArt,Synthetic_Cubism,pablo-picasso,still_life,train-00004-of-00072.parquet,3,datasets/partial/WikiArt/synthetic_cubism/synthetic_cubism_0009.jpg
WikiArt,Pointillism,camille-pissarro,landscape,train-00004-of-00072.parquet,79,datasets/partial/WikiArt/pointillism/pointillism_0009.jpg
WikiArt,Pointillism,camille-pissarro,portrait,train-00004-of-00072.parquet,323,datasets/partial/WikiArt/pointillism/pointillism_0010.jpg
WikiArt,Synthetic_Cubism,pablo-picasso,still_life,train-00004-of-00072.parquet,448,datasets/partial/WikiArt/synthetic_cubism/synthetic_cubism_0010.jpg
WikiArt,Fauvism,martiros-saryan,sketch_and_study,train-00004-of-00072.parquet,712,datasets/partial/WikiArt/fauvism/fauvism_0008.jpg
WikiArt,Analytical_Cubism,pablo-picasso,genre_painting,train-00004-of-00072.parquet,716,datasets/partial/WikiArt/analytical_cubism/analytical_cubism_0010.jpg
WikiArt,Analytical_Cubism,pablo-picasso,genre_painting,train-00004-of-00072.parquet,771,datasets/partial/WikiArt/analytical_cubism/analytical_cubism_0011.jpg
WikiArt,Synthetic_Cubism,pablo-picasso,genre_painting,train-00004-of-00072.parquet,893,datasets/partial/WikiArt/synthetic_cubism/synthetic_cubism_0011.jpg
WikiArt,Fauvism,martiros-saryan,still_life,train-00004-of-00072.parquet,965,datasets/partial/WikiArt/fauvism/fauvism_0009.jpg
WikiArt,Pointillism,camille-pissarro,landscape,train-00004-of-00072.parquet,996,datasets/partial/WikiArt/pointillism/pointillism_0011.jpg
WikiArt,Synthetic_Cubism,pablo-picasso,still_life,train-00004-of-00072.parquet,1072,datasets/partial/WikiArt/synthetic_cubism/synthetic_cubism_0012.jpg
WikiArt,Synthetic_Cubism,pablo-picasso,still_life,train-00006-of-00072.parquet,75,datasets/partial/WikiArt/synthetic_cubism/synthetic_cubism_0013.jpg
WikiArt,Fauvism,pyotr-konchalovsky,sketch_and_study,train-00006-of-00072.parquet,112,datasets/partial/WikiArt/fauvism/fauvism_0010.jpg
WikiArt,Pointillism,camille-pissarro,landscape,train-00006-of-00072.parquet,131,datasets/partial/WikiArt/pointillism/pointillism_0012.jpg
WikiArt,Synthetic_Cubism,pablo-picasso,still_life,train-00006-of-00072.parquet,312,datasets/partial/WikiArt/synthetic_cubism/synthetic_cubism_0014.jpg
WikiArt,Pointillism,camille-pissarro,genre_painting,train-00006-of-00072.parquet,336,datasets/partial/WikiArt/pointillism/pointillism_0013.jpg
WikiArt,Synthetic_Cubism,pablo-picasso,still_life,train-00006-of-00072.parquet,355,datasets/partial/WikiArt/synthetic_cubism/synthetic_cubism_0015.jpg
WikiArt,Analytical_Cubism,pablo-picasso,still_life,train-00006-of-00072.parquet,368,datasets/partial/WikiArt/analytical_cubism/analytical_cubism_0012.jpg
WikiArt,Synthetic_Cubism,pablo-picasso,still_life,train-00006-of-00072.parquet,482,datasets/partial/WikiArt/synthetic_cubism/synthetic_cubism_0016.jpg
WikiArt,Synthetic_Cubism,pablo-picasso,still_life,train-00006-of-00072.parquet,522,datasets/partial/WikiArt/synthetic_cubism/synthetic_cubism_0017.jpg
WikiArt,Pointillism,camille-pissarro,genre_painting,train-00006-of-00072.parquet,943,datasets/partial/WikiArt/pointillism/pointillism_0014.jpg
WikiArt,Pointillism,camille-pissarro,genre_painting,train-00007-of-00072.parquet,112,datasets/partial/WikiArt/pointillism/pointillism_0015.jpg
WikiArt,Synthetic_Cubism,pablo-picasso,portrait,train-00007-of-00072.parquet,180,datasets/partial/WikiArt/synthetic_cubism/synthetic_cubism_0018.jpg
WikiArt,Synthetic_Cubism,pablo-picasso,still_life,train-00007-of-00072.parquet,240,datasets/partial/WikiArt/synthetic_cubism/synthetic_cubism_0019.jpg
WikiArt,Pointillism,camille-pissarro,genre_painting,train-00007-of-00072.parquet,380,datasets/partial/WikiArt/pointillism/pointillism_0016.jpg
WikiArt,Analytical_Cubism,pablo-picasso,still_life,train-00007-of-00072.parquet,441,datasets/partial/WikiArt/analytical_cubism/analytical_cubism_0013.jpg
WikiArt,Synthetic_Cubism,pablo-picasso,portrait,train-00007-of-00072.parquet,606,datasets/partial/WikiArt/synthetic_cubism/synthetic_cubism_0020.jpg
WikiArt,Pointillism,camille-pissarro,landscape,train-00007-of-00072.parquet,717,datasets/partial/WikiArt/pointillism/pointillism_0017.jpg
WikiArt,Analytical_Cubism,pablo-picasso,genre_painting,train-00007-of-00072.parquet,742,datasets/partial/WikiArt/analytical_cubism/analytical_cubism_0014.jpg
WikiArt,Analytical_Cubism,pablo-picasso,nude_painting,train-00007-of-00072.parquet,824,datasets/partial/WikiArt/analytical_cubism/analytical_cubism_0015.jpg
WikiArt,Fauvism,pyotr-konchalovsky,Unknown Genre,train-00007-of-00072.parquet,875,datasets/partial/WikiArt/fauvism/fauvism_0011.jpg
WikiArt,Fauvism,martiros-saryan,Unknown Genre,train-00007-of-00072.parquet,1048,datasets/partial/WikiArt/fauvism/fauvism_0012.jpg
WikiArt,Analytical_Cubism,pablo-picasso,portrait,train-00008-of-00072.parquet,85,datasets/partial/WikiArt/analytical_cubism/analytical_cubism_0016.jpg
WikiArt,Pointillism,camille-pissarro,cityscape,train-00008-of-00072.parquet,164,datasets/partial/WikiArt/pointillism/pointillism_0018.jpg
WikiArt,Fauvism,pyotr-konchalovsky,portrait,train-00008-of-00072.parquet,343,datasets/partial/WikiArt/fauvism/fauvism_0013.jpg
WikiArt,Synthetic_Cubism,pablo-picasso,still_life,train-00008-of-00072.parquet,463,datasets/partial/WikiArt/synthetic_cubism/synthetic_cubism_0021.jpg
WikiArt,Fauvism,pyotr-konchalovsky,landscape,train-00008-of-00072.parquet,606,datasets/partial/WikiArt/fauvism/fauvism_0014.jpg
WikiArt,Pointillism,salvador-dali,cityscape,train-00008-of-00072.parquet,613,datasets/partial/WikiArt/pointillism/pointillism_0019.jpg
WikiArt,Analytical_Cubism,pablo-picasso,genre_painting,train-00008-of-00072.parquet,618,datasets/partial/WikiArt/analytical_cubism/analytical_cubism_0017.jpg
WikiArt,Analytical_Cubism,pablo-picasso,landscape,train-00008-of-00072.parquet,686,datasets/partial/WikiArt/analytical_cubism/analytical_cubism_0018.jpg
WikiArt,Pointillism,camille-pissarro,landscape,train-00008-of-00072.parquet,810,datasets/partial/WikiArt/pointillism/pointillism_0020.jpg
WikiArt,Pointillism,camille-pissarro,genre_painting,train-00008-of-00072.parquet,813,datasets/partial/WikiArt/pointillism/pointillism_0021.jpg
WikiArt,Fauvism,pyotr-konchalovsky,sketch_and_study,train-00008-of-00072.parquet,860,datasets/partial/WikiArt/fauvism/fauvism_0015.jpg
WikiArt,Fauvism,martiros-saryan,cityscape,train-00008-of-00072.parquet,970,datasets/partial/WikiArt/fauvism/fauvism_0016.jpg
WikiArt,Fauvism,pyotr-konchalovsky,still_life,train-00008-of-00072.parquet,1107,datasets/partial/WikiArt/fauvism/fauvism_0017.jpg
WikiArt,Pointillism,salvador-dali,portrait,train-00009-of-00072.parquet,91,datasets/partial/WikiArt/pointillism/pointillism_0022.jpg
WikiArt,Analytical_Cubism,pablo-picasso,portrait,train-00009-of-00072.parquet,155,datasets/partial/WikiArt/analytical_cubism/analytical_cubism_0019.jpg
WikiArt,Analytical_Cubism,pablo-picasso,nude_painting,train-00009-of-00072.parquet,198,datasets/partial/WikiArt/analytical_cubism/analytical_cubism_0020.jpg
WikiArt,Synthetic_Cubism,pablo-picasso,genre_painting,train-00009-of-00072.parquet,376,datasets/partial/WikiArt/synthetic_cubism/synthetic_cubism_0022.jpg
WikiArt,Analytical_Cubism,pablo-picasso,genre_painting,train-00009-of-00072.parquet,510,datasets/partial/WikiArt/analytical_cubism/analytical_cubism_0021.jpg
WikiArt,Synthetic_Cubism,pablo-picasso,portrait,train-00009-of-00072.parquet,520,datasets/partial/WikiArt/synthetic_cubism/synthetic_cubism_0023.jpg
WikiArt,Fauvism,pyotr-konchalovsky,landscape,train-00009-of-00072.parquet,561,datasets/partial/WikiArt/fauvism/fauvism_0018.jpg
WikiArt,Pointillism,salvador-dali,landscape,train-00009-of-00072.parquet,943,datasets/partial/WikiArt/pointillism/pointillism_0023.jpg
WikiArt,Synthetic_Cubism,pablo-picasso,still_life,train-00009-of-00072.parquet,950,datasets/partial/WikiArt/synthetic_cubism/synthetic_cubism_0024.jpg
WikiArt,Pointillism,pablo-picasso,portrait,train-00009-of-00072.parquet,968,datasets/partial/WikiArt/pointillism/pointillism_0024.jpg
WikiArt,Synthetic_Cubism,pablo-picasso,still_life,train-00009-of-00072.parquet,1064,datasets/partial/WikiArt/synthetic_cubism/synthetic_cubism_0025.jpg
WikiArt,Pointillism,salvador-dali,Unknown Genre,train-00009-of-00072.parquet,1089,datasets/partial/WikiArt/pointillism/pointillism_0025.jpg
WikiArt,Synthetic_Cubism,pablo-picasso,still_life,train-00010-of-00072.parquet,20,datasets/partial/WikiArt/synthetic_cubism/synthetic_cubism_0026.jpg
WikiArt,Analytical_Cubism,pablo-picasso,genre_painting,train-00010-of-00072.parquet,172,datasets/partial/WikiArt/analytical_cubism/analytical_cubism_0022.jpg
WikiArt,Analytical_Cubism,pablo-picasso,genre_painting,train-00010-of-00072.parquet,205,datasets/partial/WikiArt/analytical_cubism/analytical_cubism_0023.jpg
WikiArt,Analytical_Cubism,pablo-picasso,still_life,train-00010-of-00072.parquet,385,datasets/partial/WikiArt/analytical_cubism/analytical_cubism_0024.jpg
WikiArt,Fauvism,pyotr-konchalovsky,still_life,train-00010-of-00072.parquet,570,datasets/partial/WikiArt/fauvism/fauvism_0019.jpg
WikiArt,Pointillism,camille-pissarro,sketch_and_study,train-00010-of-00072.parquet,588,datasets/partial/WikiArt/pointillism/pointillism_0026.jpg
WikiArt,Pointillism,camille-pissarro,portrait,train-00010-of-00072.parquet,600,datasets/partial/WikiArt/pointillism/pointillism_0027.jpg
WikiArt,Fauvism,pyotr-konchalovsky,cityscape,train-00010-of-00072.parquet,610,datasets/partial/WikiArt/fauvism/fauvism_0020.jpg
WikiArt,Pointillism,camille-pissarro,portrait,train-00010-of-00072.parquet,730,datasets/partial/WikiArt/pointillism/pointillism_0028.jpg
WikiArt,Analytical_Cubism,pablo-picasso,genre_painting,train-00010-of-00072.parquet,850,datasets/partial/WikiArt/analytical_cubism/analytical_cubism_0025.jpg
WikiArt,Analytical_Cubism,pablo-picasso,still_life,train-00010-of-00072.parquet,871,datasets/partial/WikiArt/analytical_cubism/analytical_cubism_0026.jpg
WikiArt,Pointillism,camille-pissarro,genre_painting,train-00010-of-00072.parquet,1005,datasets/partial/WikiArt/pointillism/pointillism_0029.jpg
WikiArt,Analytical_Cubism,pablo-picasso,genre_painting,train-00010-of-00072.parquet,1015,datasets/partial/WikiArt/analytical_cubism/analytical_cubism_0027.jpg
WikiArt,Synthetic_Cubism,pablo-picasso,genre_painting,train-00010-of-00072.parquet,1116,datasets/partial/WikiArt/synthetic_cubism/synthetic_cubism_0027.jpg
WikiArt,Fauvism,pyotr-konchalovsky,still_life,train-00011-of-00072.parquet,17,datasets/partial/WikiArt/fauvism/fauvism_0021.jpg
WikiArt,Synthetic_Cubism,pablo-picasso,still_life,train-00011-of-00072.parquet,107,datasets/partial/WikiArt/synthetic_cubism/synthetic_cubism_0028.jpg
WikiArt,Synthetic_Cubism,pablo-picasso,sketch_and_study,train-00011-of-00072.parquet,227,datasets/partial/WikiArt/synthetic_cubism/synthetic_cubism_0029.jpg
WikiArt,Pointillism,camille-pissarro,genre_painting,train-00011-of-00072.parquet,250,datasets/partial/WikiArt/pointillism/pointillism_0030.jpg
WikiArt,Pointillism,camille-pissarro,landscape,train-00011-of-00072.parquet,282,datasets/partial/WikiArt/pointillism/pointillism_0031.jpg
WikiArt,Fauvism,pyotr-konchalovsky,nude_painting,train-00011-of-00072.parquet,350,datasets/partial/WikiArt/fauvism/fauvism_0022.jpg
WikiArt,Analytical_Cubism,pablo-picasso,portrait,train-00011-of-00072.parquet,438,datasets/partial/WikiArt/analytical_cubism/analytical_cubism_0028.jpg
WikiArt,Fauvism,martiros-saryan,Unknown Genre,train-00011-of-00072.parquet,643,datasets/partial/WikiArt/fauvism/fauvism_0023.jpg
WikiArt,Pointillism,camille-pissarro,genre_painting,train-00011-of-00072.parquet,733,datasets/partial/WikiArt/pointillism/pointillism_0032.jpg
WikiArt,Synthetic_Cubism,pablo-picasso,still_life,train-00011-of-00072.parquet,752,datasets/partial/WikiArt/synthetic_cubism/synthetic_cubism_0030.jpg
WikiArt,Pointillism,camille-pissarro,landscape,train-00011-of-00072.parquet,784,datasets/partial/WikiArt/pointillism/pointillism_0033.jpg
WikiArt,Pointillism,camille-pissarro,portrait,train-00013-of-00072.parquet,148,datasets/partial/WikiArt/pointillism/pointillism_0034.jpg
